"","X","Region","V1","V2","V3","End","Interval"
"1",65288,1,"chr2","13949_14240_AluY_SINE",79,14240,1
"2",65289,1,"chr2","35063_35361_AluSq2_SINE",81,35361,1
"3",65290,1,"chr2","37150_37432_AluSp_SINE",80,37432,1
"4",65291,1,"chr2","37918_38229_AluSx1_SINE",81,38229,1
"5",65292,1,"chr2","61136_61399_AluY_SINE",82,61399,1
"6",65301,1,"chr2","107310_107600_AluSx_SINE",81,107600,1
"7",65303,1,"chr2","116293_116594_AluSx3_SINE",81,116594,1
"8",65313,1,"chr2","234875_235174_AluSq_SINE",80,235174,1
"9",65319,1,"chr2","301427_301737_AluSz_SINE",81,301737,1
"10",65325,1,"chr2","379845_380141_AluSz6_SINE",81,380141,1
"11",65326,1,"chr2","394749_395056_AluSz_SINE",81,395056,1
"12",65330,1,"chr2","466372_466683_AluY_SINE",82,466683,1
"13",65333,1,"chr2","513555_513878_AluSx_SINE",83,513878,1
"14",65342,1,"chr2","678424_678726_AluSz_SINE",84,678726,2
"15",65347,1,"chr2","730180_730490_AluY_SINE",91,730490,2
"16",65352,1,"chr2","784040_784351_AluSx3_SINE",83,784351,2
"17",65353,1,"chr2","807991_808282_AluSc_SINE",81,808282,2
"18",65375,1,"chr2","1015452_1015746_AluSx1_SINE",81,1015746,2
"19",65385,1,"chr2","1127325_1127635_AluSc8_SINE",81,1127635,3
"20",65388,1,"chr2","1139281_1139568_AluSx1_SINE",84,1139568,3
"21",65390,1,"chr2","1157478_1157779_AluYf4_SINE",82,1157779,3
"22",65393,1,"chr2","1187199_1187489_AluSc8_SINE",82,1187489,3
"23",65396,1,"chr2","1236078_1236369_AluSx1_SINE",79,1236369,3
"24",65399,1,"chr2","1248186_1248488_AluY_SINE",82,1248488,3
"25",65401,1,"chr2","1294089_1294384_AluSz_SINE",81,1294384,3
"26",65412,1,"chr2","1378486_1378800_AluSc8_SINE",85,1378800,3
"27",65414,1,"chr2","1403982_1404255_AluSz_SINE",81,1404255,3
"28",65417,1,"chr2","1463707_1464007_AluSz_SINE",81,1464007,3
"29",65418,1,"chr2","1479186_1479523_AluY_SINE",82,1479523,3
"30",65420,1,"chr2","1490014_1490338_AluSx1_SINE",97,1490338,3
"31",65421,1,"chr2","1491224_1491524_AluY_SINE",85,1491524,3
"32",65422,1,"chr2","1494662_1494958_AluSx3_SINE",82,1494958,3
"33",65424,1,"chr2","1504456_1504760_AluSg7_SINE",88,1504760,3
"34",65426,1,"chr2","1515809_1516026_AluY_SINE",87,1516026,3
"35",65427,1,"chr2","1552035_1552324_AluY_SINE",86,1552324,4
"36",65429,1,"chr2","1562041_1562337_AluY_SINE",83,1562337,4
"37",65430,1,"chr2","1596594_1596918_AluSx3_SINE",99,1596918,4
"38",65433,1,"chr2","1630512_1630734_AluY_SINE",83,1630734,4
"39",65434,1,"chr2","1632119_1632424_AluSq_SINE",82,1632424,4
"40",65439,1,"chr2","1686429_1686719_AluSq2_SINE",81,1686719,4
"41",65444,1,"chr2","1719927_1720239_AluSx_SINE",81,1720239,4
"42",65445,1,"chr2","1725326_1725609_AluY_SINE",73,1725609,4
"43",65450,1,"chr2","1742324_1742618_AluSx_SINE",78,1742618,4
"44",65454,1,"chr2","1772659_1772942_AluY_SINE",83,1772942,4
"45",65456,1,"chr2","1780389_1780679_AluSg_SINE",81,1780679,4
"46",65458,1,"chr2","1790494_1790802_AluSx3_SINE",81,1790802,4
"47",65459,1,"chr2","1801052_1801291_AluY_SINE",79,1801291,4
"48",65460,1,"chr2","1807881_1808193_AluSq2_SINE",82,1808193,4
"49",65465,1,"chr2","1817517_1817825_AluY_SINE",82,1817825,4
"50",65466,1,"chr2","1841669_1841985_AluSx_SINE",83,1841985,4
"51",65467,1,"chr2","1844668_1844934_AluY_SINE",84,1844934,4
"52",65471,1,"chr2","1871740_1872034_AluSx_SINE",77,1872034,4
"53",65472,1,"chr2","1893841_1894143_AluSz_SINE",82,1894143,4
"54",65476,1,"chr2","1908134_1908442_AluSz_SINE",83,1908442,4
"55",65477,1,"chr2","1908569_1908817_AluY_SINE",85,1908817,4
"56",65479,1,"chr2","1917747_1918057_AluSg_SINE",81,1918057,4
"57",65488,1,"chr2","2010340_2010645_AluSz_SINE",81,2010645,4
"58",65492,1,"chr2","2033856_2034153_AluSc8_SINE",82,2034153,4
"59",65494,1,"chr2","2041245_2041586_AluSx_SINE",81,2041586,4
"60",65502,1,"chr2","2124982_2125246_AluSq2_SINE",80,2125246,5
"61",65503,1,"chr2","2125248_2125549_AluSg_SINE",81,2125549,5
"62",65504,1,"chr2","2128067_2128367_AluSx_SINE",81,2128367,5
"63",65506,1,"chr2","2135677_2135978_AluSc5_SINE",80,2135978,5
"64",65511,1,"chr2","2164706_2165007_AluSz_SINE",84,2165007,5
"65",65514,1,"chr2","2193946_2194187_AluJb_SINE",79,2194187,5
"66",65515,1,"chr2","2196736_2197047_AluSx1_SINE",81,2197047,5
"67",65516,1,"chr2","2202348_2202630_AluSg_SINE",82,2202630,5
