"","X","Region","V1","V2","V3","End","Interval"
"1",485322,1,"chr13","19115890_19116190_AluY_SINE",85,19116190,2
"2",485332,1,"chr13","19223307_19223572_AluSq2_SINE",82,19223572,2
"3",485336,1,"chr13","19266917_19267227_AluSp_SINE",80,19267227,2
"4",485338,1,"chr13","19290358_19290663_AluSx1_SINE",82,19290663,2
"5",485342,1,"chr13","19387775_19388063_AluSc_SINE",81,19388063,2
"6",485344,1,"chr13","19390192_19390490_AluSx4_SINE",81,19390490,2
"7",485346,1,"chr13","19401173_19401500_AluSq2_SINE",80,19401500,2
"8",485350,1,"chr13","19428580_19428878_AluY_SINE",82,19428878,2
"9",485353,1,"chr13","19438441_19438752_AluSx_SINE",80,19438752,2
"10",485356,1,"chr13","19456519_19456829_AluSc_SINE",81,19456829,2
"11",485358,1,"chr13","19461766_19462063_AluSc8_SINE",82,19462063,2
"12",485361,1,"chr13","19471973_19472278_AluSc5_SINE",81,19472278,2
"13",485362,1,"chr13","19476229_19476537_AluSg_SINE",81,19476537,2
"14",485364,1,"chr13","19489701_19490009_AluSq2_SINE",81,19490009,2
"15",485366,1,"chr13","19492916_19493213_AluY_SINE",81,19493213,2
"16",485374,1,"chr13","19574969_19575278_AluY_SINE",84,19575278,3
"17",485377,1,"chr13","19603623_19603917_AluSc5_SINE",81,19603917,3
"18",485380,1,"chr13","19610036_19610324_AluY_SINE",82,19610324,3
"19",485384,1,"chr13","19637610_19637911_AluSz_SINE",87,19637911,3
"20",485413,1,"chr13","19707883_19708174_AluJr_SINE",81,19708174,3
"21",485414,1,"chr13","19708498_19708769_AluSz_SINE",81,19708769,3
"22",485420,1,"chr13","19717967_19718266_AluY_SINE",84,19718266,3
"23",485422,1,"chr13","19719825_19720122_AluSg_SINE",81,19720122,3
"24",485424,1,"chr13","19721471_19721769_AluSx4_SINE",81,19721769,3
"25",485426,1,"chr13","19731347_19731645_AluSz_SINE",81,19731645,3
"26",485431,1,"chr13","19742495_19742796_AluSx1_SINE",81,19742796,3
"27",485436,1,"chr13","19754648_19754934_AluSc8_SINE",76,19754934,3
"28",485438,1,"chr13","19756536_19756818_AluSx_SINE",80,19756818,3
"29",485451,1,"chr13","19769599_19769890_AluSx1_SINE",81,19769890,3
"30",485454,1,"chr13","19772009_19772351_AluSx1_SINE",90,19772351,3
"31",485457,1,"chr13","19778948_19779252_AluY_SINE",84,19779252,3
"32",485458,1,"chr13","19781974_19782260_AluJb_SINE",82,19782260,3
"33",485461,1,"chr13","19794769_19795071_AluSp_SINE",81,19795071,3
"34",485468,1,"chr13","19802484_19802791_AluSq2_SINE",81,19802791,3
"35",485470,1,"chr13","19803979_19804250_AluSx_SINE",81,19804250,3
"36",485471,1,"chr13","19804798_19805073_AluSq_SINE",81,19805073,3
"37",485474,1,"chr13","19836533_19836837_AluSg_SINE",79,19836837,3
"38",485481,1,"chr13","19926652_19926952_AluSg_SINE",81,19926952,3
"39",485483,1,"chr13","19930294_19930593_AluSc_SINE",81,19930593,3
"40",485484,1,"chr13","19930600_19930893_AluY_SINE",82,19930893,3
"41",485486,1,"chr13","19932964_19933262_AluY_SINE",82,19933262,3
"42",485495,1,"chr13","19946003_19946338_AluJb_SINE",72,19946338,3
"43",485498,1,"chr13","19954833_19955155_AluSx_SINE",81,19955155,3
"44",485499,1,"chr13","19962693_19962963_AluJb_SINE",83,19962963,3
"45",485501,1,"chr13","19968484_19968778_AluY_SINE",82,19968778,3
"46",485511,1,"chr13","20000841_20001143_AluSz6_SINE",81,20001143,3
"47",485524,1,"chr13","20042168_20042480_AluSp_SINE",81,20042480,4
"48",485527,1,"chr13","20047737_20048001_AluSg_SINE",81,20048001,4
"49",485528,1,"chr13","20049362_20049665_AluSx1_SINE",81,20049665,4
"50",485530,1,"chr13","20065684_20065968_AluSx3_SINE",82,20065968,4
"51",485534,1,"chr13","20096750_20097065_AluY_SINE",86,20097065,4
"52",485538,1,"chr13","20102239_20102540_AluSq_SINE",86,20102540,4
"53",485542,1,"chr13","20111373_20111673_AluSq2_SINE",80,20111673,4
"54",485543,1,"chr13","20111735_20112044_AluSx1_SINE",83,20112044,4
"55",485544,1,"chr13","20112362_20112659_AluY_SINE",82,20112659,4
"56",485547,1,"chr13","20114451_20114744_AluSx_SINE",81,20114744,4
"57",485550,1,"chr13","20117498_20117795_AluSq10_SINE",80,20117795,4
"58",485556,1,"chr13","20129943_20130252_AluSq2_SINE",81,20130252,4
"59",485557,1,"chr13","20136089_20136422_AluY_SINE",89,20136422,4
"60",485565,1,"chr13","20148238_20148525_AluSx1_SINE",88,20148525,4
"61",485568,1,"chr13","20158606_20158908_AluY_SINE",84,20158908,4
"62",485571,1,"chr13","20162976_20163284_AluSx3_SINE",90,20163284,4
"63",485579,1,"chr13","20182495_20182789_AluSz_SINE",80,20182789,4
"64",485580,1,"chr13","20183187_20183464_AluSx_SINE",81,20183464,4
"65",485583,1,"chr13","20185365_20185681_AluSz6_SINE",78,20185681,4
"66",485584,1,"chr13","20194147_20194450_AluSx_SINE",81,20194450,4
"67",485588,1,"chr13","20198114_20198407_AluSx1_SINE",81,20198407,4
"68",485592,1,"chr13","20209379_20209675_AluSg_SINE",90,20209675,4
"69",485595,1,"chr13","20213962_20214265_AluSz6_SINE",82,20214265,4
"70",485603,1,"chr13","20230987_20231282_AluSz_SINE",81,20231282,4
"71",485607,1,"chr13","20236085_20236377_AluY_SINE",87,20236377,4
"72",485610,1,"chr13","20244960_20245218_AluJb_SINE",82,20245218,4
"73",485621,1,"chr13","20289896_20290182_AluY_SINE",83,20290182,4
"74",485632,1,"chr13","20308659_20308968_AluSx1_SINE",81,20308968,4
"75",485638,1,"chr13","20312766_20313066_AluY_SINE",82,20313066,4
"76",485640,1,"chr13","20314201_20314498_AluSp_SINE",80,20314498,4
"77",485641,1,"chr13","20315018_20315313_AluSx_SINE",80,20315313,4
"78",485647,1,"chr13","20319759_20319989_AluSc8_SINE",82,20319989,4
"79",485653,1,"chr13","20323204_20323510_AluSx_SINE",82,20323510,4
"80",485654,1,"chr13","20324911_20325205_AluSp_SINE",80,20325205,4
"81",485658,1,"chr13","20328216_20328525_AluSq2_SINE",82,20328525,4
"82",485663,1,"chr13","20330988_20331295_AluSc8_SINE",83,20331295,4
"83",485664,1,"chr13","20332172_20332464_AluY_SINE",81,20332464,4
"84",485667,1,"chr13","20334394_20334683_AluSx_SINE",81,20334683,4
"85",485670,1,"chr13","20336969_20337257_AluSx3_SINE",80,20337257,4
"86",485676,1,"chr13","20342505_20342810_AluY_SINE",84,20342810,4
"87",485679,1,"chr13","20343413_20343701_AluY_SINE",82,20343701,4
"88",485691,1,"chr13","20349908_20350210_AluY_SINE",83,20350210,4
"89",485692,1,"chr13","20350657_20350946_AluY_SINE",82,20350946,4
"90",485696,1,"chr13","20352101_20352392_AluSc_SINE",81,20352392,4
"91",485699,1,"chr13","20358660_20358924_AluSx3_SINE",82,20358924,4
"92",485701,1,"chr13","20359985_20360290_AluY_SINE",78,20360290,4
"93",485702,1,"chr13","20360297_20360592_AluSx1_SINE",82,20360592,4
"94",485704,1,"chr13","20361230_20361534_AluY_SINE",82,20361534,4
"95",485706,1,"chr13","20362266_20362555_AluSx_SINE",81,20362555,4
"96",485708,1,"chr13","20362983_20363300_AluSz_SINE",83,20363300,4
"97",485709,1,"chr13","20363356_20363659_AluSx1_SINE",80,20363659,4
"98",485715,1,"chr13","20367317_20367625_AluSz_SINE",83,20367625,4
"99",485716,1,"chr13","20367892_20368194_AluSx1_SINE",82,20368194,4
"100",485726,1,"chr13","20374210_20374509_AluSc_SINE",81,20374509,4
"101",485728,1,"chr13","20375669_20375965_AluSz_SINE",81,20375965,4
"102",485729,1,"chr13","20376326_20376611_AluSq_SINE",81,20376611,4
"103",485733,1,"chr13","20378549_20378846_AluY_SINE",85,20378846,4
"104",485740,1,"chr13","20382909_20383200_AluSz_SINE",65,20383200,4
"105",485746,1,"chr13","20387362_20387670_AluSx4_SINE",82,20387670,4
"106",485749,1,"chr13","20388945_20389259_AluSx3_SINE",82,20389259,4
"107",485759,1,"chr13","20396656_20396954_AluSz_SINE",80,20396954,4
"108",485764,1,"chr13","20401889_20402181_AluYc_SINE",82,20402181,4
"109",485770,1,"chr13","20405654_20405954_AluSx_SINE",81,20405954,4
"110",485774,1,"chr13","20408114_20408417_AluSq2_SINE",82,20408417,4
"111",485787,1,"chr13","20417992_20418298_AluY_SINE",85,20418298,4
"112",485791,1,"chr13","20422143_20422422_AluSx_SINE",95,20422422,4
"113",485792,1,"chr13","20422679_20422974_AluSz_SINE",82,20422974,4
"114",485818,1,"chr13","20450468_20450762_AluSz_SINE",81,20450762,4
"115",485822,1,"chr13","20454570_20454866_AluSx_SINE",81,20454866,4
"116",485825,1,"chr13","20455842_20456142_AluSz_SINE",78,20456142,4
"117",485827,1,"chr13","20457904_20458197_AluSx1_SINE",81,20458197,4
"118",485828,1,"chr13","20459697_20460003_AluSq_SINE",89,20460003,4
"119",485834,1,"chr13","20463447_20463742_AluSq2_SINE",81,20463742,4
"120",485840,1,"chr13","20470315_20470583_AluSx_SINE",81,20470583,4
"121",485841,1,"chr13","20470614_20470927_AluY_SINE",83,20470927,4
"122",485846,1,"chr13","20474163_20474451_AluSz6_SINE",79,20474451,4
"123",485847,1,"chr13","20474927_20475078_AluY_SINE",81,20475078,4
"124",485849,1,"chr13","20476475_20476775_AluSp_SINE",80,20476775,4
"125",485850,1,"chr13","20477015_20477323_AluSq2_SINE",80,20477323,4
"126",485851,1,"chr13","20478414_20478706_AluSq2_SINE",82,20478706,4
"127",485852,1,"chr13","20479146_20479452_AluSz_SINE",82,20479452,4
"128",485857,1,"chr13","20487582_20487886_AluSx1_SINE",81,20487886,4
"129",485858,1,"chr13","20489180_20489398_AluSp_SINE",80,20489398,4
"130",485860,1,"chr13","20490004_20490296_AluY_SINE",84,20490296,4
"131",485864,1,"chr13","20493805_20494112_AluSq2_SINE",78,20494112,4
"132",485872,1,"chr13","20500107_20500400_AluSx1_SINE",81,20500400,4
"133",485877,1,"chr13","20503369_20503677_AluY_SINE",82,20503677,4
"134",485887,1,"chr13","20515167_20515473_AluSz_SINE",81,20515473,4
"135",485890,1,"chr13","20519409_20519682_AluSz6_SINE",81,20519682,4
"136",485892,1,"chr13","20521163_20521499_AluY_SINE",82,20521499,4
"137",485897,1,"chr13","20527542_20527847_AluSc_SINE",82,20527847,4
"138",485899,1,"chr13","20528953_20529251_AluSz_SINE",82,20529251,4
"139",485901,1,"chr13","20536964_20537277_AluSx_SINE",99,20537277,4
"140",485906,1,"chr13","20545402_20545709_AluSp_SINE",80,20545709,5
"141",485908,1,"chr13","20547075_20547375_AluSx1_SINE",81,20547375,5
"142",485909,1,"chr13","20547528_20547844_AluSx_SINE",81,20547844,5
"143",485912,1,"chr13","20552020_20552316_AluY_SINE",83,20552316,5
"144",485919,1,"chr13","20560961_20561280_AluSz_SINE",83,20561280,5
"145",485935,1,"chr13","20585882_20586187_AluSz_SINE",82,20586187,5
"146",485939,1,"chr13","20592938_20593250_AluSx1_SINE",81,20593250,5
"147",485946,1,"chr13","20611353_20611653_AluSx_SINE",81,20611653,5
"148",485956,1,"chr13","20637640_20637924_AluSq2_SINE",81,20637924,5
"149",485957,1,"chr13","20644655_20644948_AluSc_SINE",81,20644948,5
"150",485963,1,"chr13","20649813_20650130_AluSx_SINE",92,20650130,5
"151",485981,1,"chr13","20691946_20692271_AluSx1_SINE",81,20692271,5
"152",485982,1,"chr13","20696374_20696683_AluSc_SINE",81,20696683,5
"153",485987,1,"chr13","20708493_20708789_AluJb_SINE",81,20708789,5
"154",485989,1,"chr13","20710173_20710466_AluSq2_SINE",81,20710466,5
"155",485999,1,"chr13","20757652_20757960_AluSz_SINE",83,20757960,5
"156",486005,1,"chr13","20797822_20798120_AluY_SINE",86,20798120,5
"157",486010,1,"chr13","20830136_20830424_AluSx1_SINE",81,20830424,5
"158",486011,1,"chr13","20836005_20836316_AluSq2_SINE",81,20836316,5
"159",486013,1,"chr13","20842596_20842897_AluY_SINE",86,20842897,5
"160",486015,1,"chr13","20843908_20844215_AluSx3_SINE",82,20844215,5
"161",486017,1,"chr13","20849220_20849527_AluY_SINE",84,20849527,5
"162",486019,1,"chr13","20853177_20853491_AluSz_SINE",81,20853491,5
"163",486022,1,"chr13","20883805_20884118_AluSz6_SINE",84,20884118,5
"164",486036,1,"chr13","20947674_20947958_AluSx_SINE",81,20947958,5
"165",486040,1,"chr13","20971784_20972074_AluY_SINE",85,20972074,5
"166",486043,1,"chr13","20988031_20988346_AluSx3_SINE",82,20988346,5
"167",486044,1,"chr13","20997906_20998207_AluSg_SINE",81,20998207,5
"168",486046,1,"chr13","21011448_21011709_AluY_SINE",82,21011709,5
"169",486047,1,"chr13","21018867_21019143_AluSz_SINE",82,21019143,5
"170",486049,1,"chr13","21023026_21023300_AluSx_SINE",81,21023300,5
"171",486050,1,"chr13","21028554_21028857_AluY_SINE",84,21028857,5
"172",486062,1,"chr13","21052600_21052915_AluJb_SINE",82,21052915,6
"173",486064,1,"chr13","21054243_21054534_AluSq2_SINE",81,21054534,6
