"","X","Region","V1","V2","V3","End","Interval"
"1",552633,1,"chr16","94027_94314_AluY_SINE",85,94314,1
"2",552634,1,"chr16","96446_96765_AluSx_SINE",80,96765,1
"3",552635,1,"chr16","97638_97872_AluSx1_SINE",80,97872,1
"4",552638,1,"chr16","98871_99157_AluSg4_SINE",81,99157,1
"5",552640,1,"chr16","99636_99932_AluSc_SINE",81,99932,1
"6",552642,1,"chr16","100526_100823_AluSz_SINE",81,100823,1
"7",552643,1,"chr16","101738_102040_AluY_SINE",82,102040,1
"8",552645,1,"chr16","102487_102795_AluY_SINE",83,102795,1
"9",552657,1,"chr16","148665_148953_AluSz_SINE",81,148953,1
"10",552660,1,"chr16","153830_154141_AluSp_SINE",80,154141,1
"11",552663,1,"chr16","159992_160295_AluSp_SINE",80,160295,1
"12",552666,1,"chr16","164977_165271_AluJb_SINE",81,165271,1
"13",552667,1,"chr16","165473_165783_AluSq2_SINE",81,165783,1
"14",552668,1,"chr16","171339_171629_AluSx_SINE",77,171629,1
"15",552671,1,"chr16","174793_175096_AluSx1_SINE",81,175096,1
"16",552674,1,"chr16","177653_177953_AluY_SINE",82,177953,1
"17",552679,1,"chr16","186406_186712_AluSc5_SINE",85,186712,1
"18",552685,1,"chr16","194357_194666_AluSx3_SINE",82,194666,1
"19",552686,1,"chr16","195666_195961_AluSg_SINE",81,195961,1
"20",552690,1,"chr16","198187_198463_AluY_SINE",82,198463,1
"21",552694,1,"chr16","201914_202219_AluSc5_SINE",80,202219,1
"22",552696,1,"chr16","206164_206462_AluY_SINE",83,206462,1
"23",552698,1,"chr16","207969_208266_AluSx_SINE",81,208266,1
"24",552709,1,"chr16","233447_233746_AluSc_SINE",78,233746,1
"25",552710,1,"chr16","233899_234204_AluY_SINE",87,234204,1
"26",552712,1,"chr16","237736_237998_AluSx1_SINE",80,237998,1
"27",552714,1,"chr16","240596_240896_AluSq_SINE",81,240896,1
"28",552715,1,"chr16","241563_241860_AluSc_SINE",81,241860,1
"29",552718,1,"chr16","243509_243791_AluSg_SINE",79,243791,1
"30",552724,1,"chr16","247985_248305_AluY_SINE",93,248305,1
"31",552727,1,"chr16","250139_250432_AluY_SINE",84,250432,1
"32",552728,1,"chr16","250901_251187_AluSg7_SINE",83,251187,1
"33",552733,1,"chr16","254313_254615_AluY_SINE",83,254615,1
"34",552734,1,"chr16","255599_255887_AluY_SINE",83,255887,1
"35",552739,1,"chr16","260004_260293_AluSp_SINE",80,260293,1
"36",552744,1,"chr16","265337_265652_AluSx3_SINE",82,265652,1
"37",552748,1,"chr16","267423_267720_AluSq_SINE",81,267720,1
"38",552751,1,"chr16","269107_269430_AluSc5_SINE",81,269430,1
"39",552756,1,"chr16","273076_273388_AluY_SINE",72,273388,1
"40",552758,1,"chr16","274235_274538_AluSq2_SINE",81,274538,1
"41",552759,1,"chr16","274546_274841_AluSx1_SINE",84,274841,1
"42",552760,1,"chr16","275204_275481_AluSq_SINE",81,275481,1
"43",552765,1,"chr16","283080_283380_AluY_SINE",83,283380,1
"44",552770,1,"chr16","287709_288002_AluSx_SINE",81,288002,1
"45",552773,1,"chr16","289097_289327_AluSc8_SINE",83,289327,1
"46",552775,1,"chr16","290501_290799_AluSq2_SINE",80,290799,1
"47",552780,1,"chr16","293971_294266_AluY_SINE",82,294266,1
"48",552784,1,"chr16","296416_296717_AluY_SINE",82,296717,1
"49",552791,1,"chr16","303480_303771_AluY_SINE",82,303771,1
"50",552796,1,"chr16","307233_307544_AluSx1_SINE",81,307544,1
"51",552801,1,"chr16","312806_313115_AluSg_SINE",81,313115,1
"52",552817,1,"chr16","361027_361329_AluY_SINE",83,361329,1
"53",552818,1,"chr16","365855_366070_AluSx_SINE",81,366070,1
"54",552821,1,"chr16","373499_373776_AluY_SINE",82,373776,1
"55",552823,1,"chr16","376467_376751_AluSc_SINE",80,376751,1
"56",552824,1,"chr16","376858_377154_AluY_SINE",84,377154,1
"57",552836,1,"chr16","393419_393729_AluSz_SINE",82,393729,1
"58",552838,1,"chr16","394150_394445_AluY_SINE",81,394445,1
"59",552845,1,"chr16","407486_407780_AluSx_SINE",80,407780,1
"60",552847,1,"chr16","415163_415453_AluSq2_SINE",80,415453,1
"61",552850,1,"chr16","416925_417233_AluSx1_SINE",78,417233,1
"62",552853,1,"chr16","434573_434870_AluY_SINE",82,434870,1
"63",552855,1,"chr16","435310_435610_AluY_SINE",82,435610,1
"64",552857,1,"chr16","438798_439069_AluSq2_SINE",82,439069,1
"65",552858,1,"chr16","439719_440020_AluYc_SINE",84,440020,1
"66",552862,1,"chr16","442275_442565_AluSz_SINE",81,442565,1
"67",552867,1,"chr16","444303_444607_AluSc_SINE",80,444607,1
"68",552879,1,"chr16","459156_459469_AluY_SINE",82,459469,1
"69",552882,1,"chr16","463185_463477_AluSq_SINE",80,463477,1
"70",552888,1,"chr16","468382_468687_AluSg_SINE",81,468687,1
"71",552893,1,"chr16","471269_471575_AluY_SINE",83,471575,1
"72",552898,1,"chr16","473103_473409_AluSz_SINE",82,473409,1
"73",552899,1,"chr16","473459_473776_AluY_SINE",88,473776,1
"74",552901,1,"chr16","481382_481674_AluSz_SINE",76,481674,1
"75",552903,1,"chr16","482100_482398_AluSq2_SINE",81,482398,1
"76",552906,1,"chr16","484125_484423_AluSq2_SINE",82,484423,1
"77",552908,1,"chr16","484923_485221_AluSx3_SINE",82,485221,1
"78",552911,1,"chr16","487286_487592_AluSq2_SINE",82,487592,1
"79",552913,1,"chr16","488124_488404_AluSg_SINE",81,488404,1
"80",552915,1,"chr16","489847_490142_AluSc8_SINE",79,490142,1
"81",552918,1,"chr16","493572_493863_AluSc8_SINE",81,493863,1
"82",552920,1,"chr16","494833_495141_AluY_SINE",82,495141,1
"83",552924,1,"chr16","498454_498765_AluY_SINE",82,498765,1
"84",552928,1,"chr16","503586_503894_AluSq_SINE",85,503894,1
"85",552940,1,"chr16","519375_519689_AluSz_SINE",76,519689,1
"86",552951,1,"chr16","530801_531107_AluSp_SINE",79,531107,1
"87",552952,1,"chr16","531233_531537_AluSx_SINE",81,531537,1
"88",552954,1,"chr16","534356_534652_AluSx1_SINE",82,534652,1
"89",552957,1,"chr16","536221_536508_AluSg_SINE",81,536508,1
"90",552958,1,"chr16","537121_537421_AluY_SINE",82,537421,1
"91",552959,1,"chr16","540378_540622_AluJb_SINE",80,540622,1
"92",552967,1,"chr16","550401_550716_AluSx3_SINE",88,550716,1
"93",552969,1,"chr16","557112_557410_AluSg_SINE",82,557410,1
"94",552970,1,"chr16","558356_558673_AluSz_SINE",81,558673,1
"95",552973,1,"chr16","562255_562539_AluY_SINE",82,562539,1
"96",552979,1,"chr16","568445_568753_AluSx1_SINE",81,568753,1
"97",552984,1,"chr16","582569_582870_AluY_SINE",83,582870,2
"98",552994,1,"chr16","641580_641894_AluSc_SINE",86,641894,2
"99",552996,1,"chr16","645593_645900_AluSg_SINE",81,645900,2
"100",553000,1,"chr16","651845_652130_AluSg_SINE",81,652130,2
"101",553001,1,"chr16","652433_652732_AluSq10_SINE",85,652732,2
"102",553004,1,"chr16","657521_657815_AluYc_SINE",82,657815,2
"103",553006,1,"chr16","665679_665975_AluSx1_SINE",81,665975,2
"104",553009,1,"chr16","670117_670400_AluSq2_SINE",81,670400,2
"105",553011,1,"chr16","673367_673656_AluY_SINE",87,673656,2
"106",553012,1,"chr16","676655_676954_AluSx_SINE",81,676954,2
"107",553014,1,"chr16","694947_695258_AluY_SINE",83,695258,2
"108",553020,1,"chr16","740620_740908_AluSx1_SINE",89,740908,2
"109",553022,1,"chr16","741809_742091_AluSx1_SINE",82,742091,2
"110",553023,1,"chr16","748634_748943_AluSg_SINE",81,748943,2
"111",553026,1,"chr16","763350_763657_AluY_SINE",91,763657,2
"112",553033,1,"chr16","789015_789295_AluY_SINE",84,789295,2
"113",553041,1,"chr16","795322_795618_AluY_SINE",82,795618,2
"114",553046,1,"chr16","800189_800484_AluY_SINE",82,800484,2
"115",553047,1,"chr16","802970_803265_AluSz_SINE",81,803265,2
"116",553049,1,"chr16","804367_804655_AluSx1_SINE",80,804655,2
"117",553055,1,"chr16","821226_821537_AluSg_SINE",78,821537,2
"118",553069,1,"chr16","864688_864973_AluSx1_SINE",82,864973,2
"119",553070,1,"chr16","865336_865626_AluSx1_SINE",81,865626,2
"120",553072,1,"chr16","868001_868295_AluSq_SINE",79,868295,2
"121",553073,1,"chr16","870361_870655_AluSg_SINE",83,870655,2
"122",553077,1,"chr16","886705_887012_AluSq_SINE",82,887012,2
"123",553080,1,"chr16","887828_888134_AluSc8_SINE",82,888134,2
"124",553086,1,"chr16","899495_899786_AluSx1_SINE",78,899786,2
"125",553088,1,"chr16","910321_910640_AluSx3_SINE",82,910640,2
"126",553092,1,"chr16","913168_913441_AluSx1_SINE",82,913441,2
"127",553111,1,"chr16","1023718_1024038_AluY_SINE",92,1024038,2
"128",553112,1,"chr16","1042757_1043056_AluSx4_SINE",81,1043056,2
"129",553116,1,"chr16","1066853_1067152_AluY_SINE",84,1067152,2
"130",553120,1,"chr16","1079778_1080080_AluSg_SINE",82,1080080,3
"131",553128,1,"chr16","1117143_1117434_AluSg_SINE",81,1117434,3
"132",553129,1,"chr16","1127431_1127724_AluJb_SINE",81,1127724,3
"133",553130,1,"chr16","1136194_1136476_AluSx1_SINE",81,1136476,3
"134",553133,1,"chr16","1137567_1137860_AluJr_SINE",85,1137860,3
"135",553134,1,"chr16","1160273_1160582_AluSx1_SINE",81,1160582,3
